rules	support	confidence	lift
{pastry} => {whole milk}	0.0363333333333333	0.399267399267399	1.57605552342394
{whole milk} => {pastry}	0.0363333333333333	0.143421052631579	1.57605552342394
{citrus fruit} => {bottled water}	0.0126666666666667	0.155737704918033	1.50713907985193
{bottled water} => {citrus fruit}	0.0126666666666667	0.12258064516129	1.50713907985193
{citrus fruit} => {sausage}	0.0123333333333333	0.151639344262295	1.56329220888964
{sausage} => {citrus fruit}	0.0123333333333333	0.127147766323024	1.56329220888964
{citrus fruit} => {tropical fruit}	0.0186666666666667	0.229508196721311	2.22104706504495
{tropical fruit} => {citrus fruit}	0.0186666666666667	0.180645161290323	2.22104706504495
{citrus fruit} => {root vegetables}	0.0166666666666667	0.204918032786885	2.02889141373154
{root vegetables} => {citrus fruit}	0.0166666666666667	0.165016501650165	2.02889141373154
{citrus fruit} => {soda}	0.0113333333333333	0.139344262295082	0.870901639344262
{soda} => {citrus fruit}	0.0113333333333333	0.0708333333333333	0.870901639344262
{citrus fruit} => {yogurt}	0.02	0.245901639344262	1.72360962157193
{yogurt} => {citrus fruit}	0.02	0.14018691588785	1.72360962157193
{citrus fruit} => {rolls/buns}	0.0146666666666667	0.180327868852459	1.0111843113222
{rolls/buns} => {citrus fruit}	0.0146666666666667	0.0822429906542056	1.0111843113222
{citrus fruit} => {other vegetables}	0.028	0.344262295081967	1.83443496491279
{other vegetables} => {citrus fruit}	0.028	0.149200710479574	1.83443496491279
{citrus fruit} => {whole milk}	0.027	0.331967213114754	1.31039689387403
{whole milk} => {citrus fruit}	0.027	0.106578947368421	1.31039689387403
{shopping bags} => {bottled water}	0.0123333333333333	0.118210862619808	1.14397608986911
{bottled water} => {shopping bags}	0.0123333333333333	0.119354838709677	1.14397608986911
{shopping bags} => {sausage}	0.0186666666666667	0.178913738019169	1.84447152597082
{sausage} => {shopping bags}	0.0186666666666667	0.192439862542955	1.84447152597082
{shopping bags} => {tropical fruit}	0.0163333333333333	0.156549520766773	1.5149953622591
{tropical fruit} => {shopping bags}	0.0163333333333333	0.158064516129032	1.5149953622591
{shopping bags} => {root vegetables}	0.0106666666666667	0.10223642172524	1.0122417992598
{root vegetables} => {shopping bags}	0.0106666666666667	0.105610561056106	1.0122417992598
{shopping bags} => {soda}	0.0243333333333333	0.233226837060703	1.45766773162939
{soda} => {shopping bags}	0.0243333333333333	0.152083333333333	1.45766773162939
{shopping bags} => {yogurt}	0.0153333333333333	0.146964856230032	1.03012749693948
{yogurt} => {shopping bags}	0.0153333333333333	0.107476635514019	1.03012749693948
{shopping bags} => {rolls/buns}	0.018	0.172523961661342	0.967424084082291
{rolls/buns} => {shopping bags}	0.018	0.100934579439252	0.967424084082291
{shopping bags} => {other vegetables}	0.0216666666666667	0.207667731629393	1.10657761081382
{other vegetables} => {shopping bags}	0.0216666666666667	0.115452930728242	1.10657761081382
{shopping bags} => {whole milk}	0.0266666666666667	0.255591054313099	1.00891205649908
{whole milk} => {shopping bags}	0.0266666666666667	0.105263157894737	1.00891205649908
{bottled water} => {sausage}	0.0126666666666667	0.12258064516129	1.26371799135351
{sausage} => {bottled water}	0.0126666666666667	0.130584192439863	1.26371799135351
{bottled water} => {tropical fruit}	0.0183333333333333	0.17741935483871	1.71696149843913
{tropical fruit} => {bottled water}	0.0183333333333333	0.17741935483871	1.71696149843913
{bottled water} => {root vegetables}	0.013	0.125806451612903	1.24560843181092
{root vegetables} => {bottled water}	0.013	0.128712871287129	1.24560843181092
{bottled water} => {soda}	0.0266666666666667	0.258064516129032	1.61290322580645
{soda} => {bottled water}	0.0266666666666667	0.166666666666667	1.61290322580645
{bottled water} => {yogurt}	0.0213333333333333	0.206451612903226	1.44709074464878
{yogurt} => {bottled water}	0.0213333333333333	0.149532710280374	1.44709074464878
{bottled water} => {rolls/buns}	0.0236666666666667	0.229032258064516	1.28429303587579
{rolls/buns} => {bottled water}	0.0236666666666667	0.132710280373832	1.28429303587579
{bottled water} => {other vegetables}	0.0236666666666667	0.229032258064516	1.22042055807025
{other vegetables} => {bottled water}	0.0236666666666667	0.126110124333925	1.22042055807025
{bottled water} => {whole milk}	0.03	0.290322580645161	1.14601018675722
{whole milk} => {bottled water}	0.03	0.118421052631579	1.14601018675722
{sausage} => {tropical fruit}	0.0143333333333333	0.147766323024055	1.42999667442634
{tropical fruit} => {sausage}	0.0143333333333333	0.138709677419355	1.42999667442634
{sausage} => {root vegetables}	0.017	0.175257731958763	1.73522506889864
{root vegetables} => {sausage}	0.017	0.168316831683168	1.73522506889864
{sausage} => {soda}	0.0243333333333333	0.25085910652921	1.56786941580756
{soda} => {sausage}	0.0243333333333333	0.152083333333333	1.56786941580756
{sausage} => {yogurt}	0.0173333333333333	0.178694158075601	1.25252914538973
{yogurt} => {sausage}	0.0173333333333333	0.121495327102804	1.25252914538973
{sausage} => {rolls/buns}	0.0316666666666667	0.326460481099656	1.83061952018499
{rolls/buns} => {sausage}	0.0316666666666667	0.177570093457944	1.83061952018499
{sausage} => {other vegetables}	0.029	0.298969072164948	1.59308564208676
{other vegetables} => {sausage}	0.029	0.154529307282416	1.59308564208676
{sausage} => {whole milk}	0.029	0.298969072164948	1.18014107433532
{whole milk} => {sausage}	0.029	0.114473684210526	1.18014107433532
{tropical fruit} => {root vegetables}	0.017	0.164516129032258	1.62887256467582
{root vegetables} => {tropical fruit}	0.017	0.168316831683168	1.62887256467582
{tropical fruit} => {soda}	0.0193333333333333	0.187096774193548	1.16935483870968
{soda} => {tropical fruit}	0.0193333333333333	0.120833333333333	1.16935483870968
{tropical fruit} => {yogurt}	0.0276666666666667	0.267741935483871	1.87669580946639
{yogurt} => {tropical fruit}	0.0276666666666667	0.19392523364486	1.87669580946639
{tropical fruit} => {rolls/buns}	0.0243333333333333	0.235483870967742	1.32047030449201
{rolls/buns} => {tropical fruit}	0.0243333333333333	0.136448598130841	1.32047030449201
{tropical fruit} => {other vegetables}	0.034	0.329032258064516	1.75328023835444
{other vegetables} => {tropical fruit}	0.034	0.181172291296625	1.75328023835444
{tropical fruit} => {whole milk}	0.0403333333333333	0.390322580645161	1.54074702886248
{whole milk} => {tropical fruit}	0.0403333333333333	0.159210526315789	1.54074702886248
{root vegetables} => {soda}	0.0173333333333333	0.171617161716172	1.07260726072607
{soda} => {root vegetables}	0.0173333333333333	0.108333333333333	1.07260726072607
{root vegetables} => {yogurt}	0.022	0.217821782178218	1.52678819283798
{yogurt} => {root vegetables}	0.022	0.154205607476636	1.52678819283798
{root vegetables} => {rolls/buns}	0.0236666666666667	0.234323432343234	1.31396317201814
{rolls/buns} => {root vegetables}	0.0236666666666667	0.132710280373832	1.31396317201814
{root vegetables} => {other vegetables}	0.04	0.396039603960396	2.11033536746215
{other vegetables} => {root vegetables}	0.04	0.213143872113677	2.11033536746215
{root vegetables} => {whole milk}	0.0423333333333333	0.419141914191419	1.65450755601876
{whole milk} => {root vegetables}	0.0423333333333333	0.167105263157895	1.65450755601876
{soda} => {yogurt}	0.0243333333333333	0.152083333333333	1.0660046728972
{yogurt} => {soda}	0.0243333333333333	0.170560747663551	1.0660046728972
{soda} => {rolls/buns}	0.0306666666666667	0.191666666666667	1.07476635514019
{rolls/buns} => {soda}	0.0306666666666667	0.17196261682243	1.07476635514019
{soda} => {other vegetables}	0.0296666666666667	0.185416666666667	0.988010657193606
{other vegetables} => {soda}	0.0296666666666667	0.158081705150977	0.988010657193606
{soda} => {whole milk}	0.0373333333333333	0.233333333333333	0.921052631578947
{whole milk} => {soda}	0.0373333333333333	0.147368421052632	0.921052631578947
{yogurt} => {rolls/buns}	0.033	0.231308411214953	1.29705651148572
{rolls/buns} => {yogurt}	0.033	0.185046728971963	1.29705651148572
{yogurt} => {other vegetables}	0.0423333333333333	0.296728971962617	1.58114905131057
{other vegetables} => {yogurt}	0.0423333333333333	0.225577264653641	1.58114905131057
{yogurt} => {whole milk}	0.052	0.364485981308411	1.4387604525332
{whole milk} => {yogurt}	0.052	0.205263157894737	1.4387604525332
{rolls/buns} => {other vegetables}	0.0413333333333333	0.231775700934579	1.23503925897644
{other vegetables} => {rolls/buns}	0.0413333333333333	0.220248667850799	1.23503925897644
{rolls/buns} => {whole milk}	0.0526666666666667	0.295327102803738	1.16576487948844
{whole milk} => {rolls/buns}	0.0526666666666667	0.207894736842105	1.16576487948844
{other vegetables} => {whole milk}	0.0736666666666667	0.392539964476021	1.54949985977377
{whole milk} => {other vegetables}	0.0736666666666667	0.290789473684211	1.54949985977377
{other vegetables,frozen vegetables} => {whole milk}	0.0103333333333333	0.563636363636364	2.22488038277512
{whole milk,frozen vegetables} => {other vegetables}	0.0103333333333333	0.563636363636364	3.00339092523817
{other vegetables,whole milk} => {frozen vegetables}	0.0103333333333333	0.14027149321267	2.9427585988672
{other vegetables,pork} => {whole milk}	0.0103333333333333	0.5	1.97368421052632
{whole milk,pork} => {other vegetables}	0.0103333333333333	0.476923076923077	2.54133078289384
{other vegetables,whole milk} => {pork}	0.0103333333333333	0.14027149321267	2.6137545319131
{other vegetables,beef} => {whole milk}	0.0126666666666667	0.567164179104478	2.23880597014925
{whole milk,beef} => {other vegetables}	0.0126666666666667	0.506666666666667	2.69982238010657
{other vegetables,whole milk} => {beef}	0.0126666666666667	0.171945701357466	2.94764059469942
{other vegetables,butter} => {whole milk}	0.01	0.508474576271186	2.007136485281
{butter,whole milk} => {other vegetables}	0.01	0.38961038961039	2.07607667643192
{other vegetables,whole milk} => {butter}	0.01	0.135746606334842	2.48316962807637
{other vegetables,domestic eggs} => {whole milk}	0.011	0.507692307692308	2.00404858299595
{domestic eggs,whole milk} => {other vegetables}	0.011	0.434210526315789	2.31373282228662
{other vegetables,whole milk} => {domestic eggs}	0.011	0.149321266968326	2.54524886877828
{other vegetables,whipped/sour cream} => {whole milk}	0.0126666666666667	0.487179487179487	1.92307692307692
{whole milk,whipped/sour cream} => {other vegetables}	0.0126666666666667	0.469135802469136	2.49983553713571
{other vegetables,whole milk} => {whipped/sour cream}	0.0126666666666667	0.171945701357466	2.63182195955305
{other vegetables,pip fruit} => {whole milk}	0.0143333333333333	0.505882352941176	1.9969040247678
{whole milk,pip fruit} => {other vegetables}	0.0143333333333333	0.558441558441558	2.97570990288575
{other vegetables,whole milk} => {pip fruit}	0.0143333333333333	0.194570135746606	2.72761872541972
{yogurt,pastry} => {whole milk}	0.01	0.566037735849057	2.2343594836147
{whole milk,pastry} => {yogurt}	0.01	0.275229357798165	1.92917774157592
{yogurt,whole milk} => {pastry}	0.01	0.192307692307692	2.11327134404057
{other vegetables,pastry} => {whole milk}	0.0136666666666667	0.569444444444444	2.24780701754386
{whole milk,pastry} => {other vegetables}	0.0136666666666667	0.376146788990826	2.00433457721577
{other vegetables,whole milk} => {pastry}	0.0136666666666667	0.18552036199095	2.03868529660385
{citrus fruit,yogurt} => {whole milk}	0.01	0.5	1.97368421052632
{citrus fruit,whole milk} => {yogurt}	0.01	0.37037037037037	2.59605399792316
{yogurt,whole milk} => {citrus fruit}	0.01	0.192307692307692	2.36443883984868
{citrus fruit,other vegetables} => {whole milk}	0.0106666666666667	0.380952380952381	1.50375939849624
{citrus fruit,whole milk} => {other vegetables}	0.0106666666666667	0.395061728395062	2.10512466285113
{other vegetables,whole milk} => {citrus fruit}	0.0106666666666667	0.144796380090498	1.78028336176842
{other vegetables,bottled water} => {whole milk}	0.011	0.464788732394366	1.8346923647146
{bottled water,whole milk} => {other vegetables}	0.011	0.366666666666667	1.9538188277087
{other vegetables,whole milk} => {bottled water}	0.011	0.149321266968326	1.44504451904831
{rolls/buns,sausage} => {other vegetables}	0.0103333333333333	0.326315789473684	1.73880527250631
{other vegetables,sausage} => {rolls/buns}	0.0103333333333333	0.35632183908046	1.99806638736706
{other vegetables,rolls/buns} => {sausage}	0.0103333333333333	0.25	2.57731958762887
{other vegetables,sausage} => {whole milk}	0.0126666666666667	0.436781609195402	1.72413793103448
{sausage,whole milk} => {other vegetables}	0.0126666666666667	0.436781609195402	2.32743308629877
{other vegetables,whole milk} => {sausage}	0.0126666666666667	0.171945701357466	1.77263609646872
{yogurt,tropical fruit} => {other vegetables}	0.0103333333333333	0.373493975903614	1.99019880588072
{other vegetables,tropical fruit} => {yogurt}	0.0103333333333333	0.303921568627451	2.130291368884
{other vegetables,yogurt} => {tropical fruit}	0.0103333333333333	0.244094488188976	2.36220472440945
{yogurt,tropical fruit} => {whole milk}	0.0123333333333333	0.44578313253012	1.75967025998732
{tropical fruit,whole milk} => {yogurt}	0.0123333333333333	0.305785123966942	2.14335367266548
{yogurt,whole milk} => {tropical fruit}	0.0123333333333333	0.237179487179487	2.29528535980149
{rolls/buns,tropical fruit} => {whole milk}	0.0106666666666667	0.438356164383562	1.73035328046143
{tropical fruit,whole milk} => {rolls/buns}	0.0106666666666667	0.264462809917355	1.48296902757396
{rolls/buns,whole milk} => {tropical fruit}	0.0106666666666667	0.20253164556962	1.95998366680278
{other vegetables,tropical fruit} => {whole milk}	0.0163333333333333	0.480392156862745	1.89628482972136
{tropical fruit,whole milk} => {other vegetables}	0.0163333333333333	0.40495867768595	2.15786151520045
{other vegetables,whole milk} => {tropical fruit}	0.0163333333333333	0.221719457013575	2.1456721646475
{yogurt,root vegetables} => {other vegetables}	0.0103333333333333	0.46969696969697	2.50282577103181
{other vegetables,root vegetables} => {yogurt}	0.0103333333333333	0.258333333333333	1.8107476635514
{other vegetables,yogurt} => {root vegetables}	0.0103333333333333	0.244094488188976	2.41677711078194
{yogurt,root vegetables} => {whole milk}	0.0106666666666667	0.484848484848485	1.91387559808612
{root vegetables,whole milk} => {yogurt}	0.0106666666666667	0.251968503937008	1.76613437339024
{yogurt,whole milk} => {root vegetables}	0.0106666666666667	0.205128205128205	2.03097232800203
{rolls/buns,root vegetables} => {other vegetables}	0.0123333333333333	0.52112676056338	2.77687439021339
{other vegetables,root vegetables} => {rolls/buns}	0.0123333333333333	0.308333333333333	1.72897196261682
{other vegetables,rolls/buns} => {root vegetables}	0.0123333333333333	0.298387096774194	2.9543276908336
{rolls/buns,root vegetables} => {whole milk}	0.0113333333333333	0.47887323943662	1.89028910303929
{root vegetables,whole milk} => {rolls/buns}	0.0113333333333333	0.267716535433071	1.50121421738171
{rolls/buns,whole milk} => {root vegetables}	0.0113333333333333	0.215189873417722	2.13059280611605
{other vegetables,root vegetables} => {whole milk}	0.0186666666666667	0.466666666666667	1.84210526315789
{root vegetables,whole milk} => {other vegetables}	0.0186666666666667	0.440944881889764	2.3496174878673
{other vegetables,whole milk} => {root vegetables}	0.0186666666666667	0.253393665158371	2.50884816988486
{other vegetables,soda} => {whole milk}	0.0136666666666667	0.460674157303371	1.81845062093436
{soda,whole milk} => {other vegetables}	0.0136666666666667	0.366071428571429	1.95064704389749
{other vegetables,whole milk} => {soda}	0.0136666666666667	0.18552036199095	1.15950226244344
{yogurt,rolls/buns} => {other vegetables}	0.0116666666666667	0.353535353535354	1.88384735454007
{other vegetables,yogurt} => {rolls/buns}	0.0116666666666667	0.275590551181102	1.54536757671646
{other vegetables,rolls/buns} => {yogurt}	0.0116666666666667	0.282258064516129	1.9784443774495
{yogurt,rolls/buns} => {whole milk}	0.0136666666666667	0.414141414141414	1.6347687400319
{yogurt,whole milk} => {rolls/buns}	0.0136666666666667	0.262820512820513	1.47375988497484
{rolls/buns,whole milk} => {yogurt}	0.0136666666666667	0.259493670886076	1.81888087069679
{other vegetables,yogurt} => {whole milk}	0.0206666666666667	0.488188976377953	1.92706174886034
{yogurt,whole milk} => {other vegetables}	0.0206666666666667	0.397435897435897	2.11777565241153
{other vegetables,whole milk} => {yogurt}	0.0206666666666667	0.280542986425339	1.96642280204677
{other vegetables,rolls/buns} => {whole milk}	0.0153333333333333	0.370967741935484	1.46434634974533
{rolls/buns,whole milk} => {other vegetables}	0.0153333333333333	0.291139240506329	1.55136362614385
{other vegetables,whole milk} => {rolls/buns}	0.0153333333333333	0.208144796380091	1.16716708250518
